2026-01-05 02:14:14 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 0, verification_time: 0.5855388827621937, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:15 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 0, verification_time: 0.8661375232040882, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:17 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 0, verification_time: 1.425722822546959, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:25 - INFO: Const-add verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 8.61201986297965, infer_time: 1.4930738881230354, feed_back_iter: 0, tokens: 802
2026-01-05 02:14:27 - INFO: Verification failed with the loop bound: assume(i >= n + x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 1, verification_time: 0.5864735879004002, infer_time: 1.4834335930645466, tokens: 969
2026-01-05 08:54:30 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 10 && i1 >= 10 - x);, file: 3pieces_Caterina_TACAS16_modif_1.bpl, const_part: 3, verification_time: 0, infer_time: 1.3809933215379715, feed_back_iter: 7, tokens: 1238
2026-01-05 08:54:56 - INFO: Verification succeeded with the loop bound: assume(i0 >= 10 && i1 >= 10 - x && i2 >= 0);, file: 3pieces_Caterina_TACAS16_modif_1.bpl, k: 1, invariant: (0 < i0 && 2 < i0 && 3 < i0 && 5 < i0 && 7 < i0 && 8 < i0 && i1 - ATTR$10$SUB$x <= -1 && 9 < i0 && x <= 0) || (0 < i0 && 2 < i0 && 3 < i0 && 5 < i0 && 7 < i0 && 8 < i0 && -1 < i1 - ATTR$10$SUB$x && i0 <= 9 && x <= 0) || (0 < i0 && 2 < i0 && 3 < i0 && 5 < i0 && 7 < i0 && 8 < i0 && -1 < i1 - ATTR$10$SUB$x && 9 < i0), verification_time: 18.575278852134943, infer_time: 6.896717667579651, feed_back_iter: 8, tokens: 1246
2026-01-05 08:54:58 - INFO: Verification failed with the loop bound: assume(i >= x); assume(i >= y);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 1, feed_back_iter: 0, verification_time: 0.7399819605052471, infer_time: 1.5230512954294682, tokens: 746
2026-01-05 08:54:59 - INFO: Verification failed with the loop bound: assume(i >= x); assume(i >= y);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 2, feed_back_iter: 0, verification_time: 0.7686755545437336, infer_time: 1.5230512954294682, tokens: 746
2026-01-05 08:55:01 - INFO: Verification failed with the loop bound: assume(i >= x); assume(i >= y);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 3, feed_back_iter: 0, verification_time: 1.5669067241251469, infer_time: 1.5230512954294682, tokens: 746
2026-01-05 08:55:02 - INFO: Const-add verification failed with the loop bound: assume(i >= x); assume(i >= y);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl, const_part: 3, verification_time: 1.4283302538096905, infer_time: 1.5230512954294682, feed_back_iter: 0, tokens: 746
2026-01-05 08:55:04 - INFO: Verification failed with the loop bound: assume(i >= x + y);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 1, feed_back_iter: 1, verification_time: 0.981326948851347, infer_time: 0.877487052232027, tokens: 913
2026-01-05 08:55:05 - INFO: Verification failed with the loop bound: assume(i >= x + y);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 2, feed_back_iter: 1, verification_time: 1.3419224731624126, infer_time: 0.877487052232027, tokens: 913
2026-01-05 08:55:07 - INFO: Verification failed with the loop bound: assume(i >= x + y);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 3, feed_back_iter: 1, verification_time: 1.8276905119419098, infer_time: 0.877487052232027, tokens: 913
2026-01-05 08:55:09 - INFO: Const-add verification failed with the loop bound: assume(i >= x + y);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl, const_part: 3, verification_time: 1.865500070154667, infer_time: 0.877487052232027, feed_back_iter: 1, tokens: 913
2026-01-05 08:55:10 - INFO: Loop bound assume(i >= x + y); has already been tried.
2026-01-05 08:55:13 - INFO: Verification failed with the loop bound: assume(i >= x + y + 1);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 1, feed_back_iter: 3, verification_time: 1.2595867440104485, infer_time: 1.599489189684391, tokens: 999
2026-01-05 08:55:16 - INFO: Verification failed with the loop bound: assume(i >= x + y + 1);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 2, feed_back_iter: 3, verification_time: 2.554091013967991, infer_time: 1.599489189684391, tokens: 999
2026-01-05 08:55:20 - INFO: Verification failed with the loop bound: assume(i >= x + y + 1);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 3, feed_back_iter: 3, verification_time: 3.712333805859089, infer_time: 1.599489189684391, tokens: 999
2026-01-05 08:55:22 - INFO: Const-add verification failed with the loop bound: assume(i >= x + y + 1);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl, const_part: 3, verification_time: 2.4334427937865257, infer_time: 1.599489189684391, feed_back_iter: 3, tokens: 999
2026-01-05 08:55:25 - INFO: Verification failed with the loop bound: assume(i >= x + y + 1); assume(i >= 1);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 1, feed_back_iter: 4, verification_time: 1.086673829704523, infer_time: 1.5336512960493565, tokens: 922
2026-01-05 08:55:29 - INFO: Verification failed with the loop bound: assume(i >= x + y + 1); assume(i >= 1);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 2, feed_back_iter: 4, verification_time: 4.192455571144819, infer_time: 1.5336512960493565, tokens: 922
2026-01-05 08:55:32 - INFO: Verification failed with the loop bound: assume(i >= x + y + 1); assume(i >= 1);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl , k: 3, feed_back_iter: 4, verification_time: 2.792985551059246, infer_time: 1.5336512960493565, tokens: 922
2026-01-05 08:55:36 - INFO: Const-add verification failed with the loop bound: assume(i >= x + y + 1); assume(i >= 1);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl, const_part: 3, verification_time: 3.931071162223816, infer_time: 1.5336512960493565, feed_back_iter: 4, tokens: 922
2026-01-05 08:55:40 - INFO: Verification succeeded with the loop bound: assume(i0 >= x + y && i1 >= y);, file: PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.bpl, k: 1, invariant: (i0 - ATTR$x$ADD$y <= -1 && x - i0 <= -1) || (i0 - ATTR$x$ADD$y <= -1 && -1 < x - i0 && x - i0 <= 0 && y - i1 <= 0) || -1 < i0 - ATTR$x$ADD$y, verification_time: 2.622901726514101, infer_time: 1.2269937880337238, feed_back_iter: 5, tokens: 1165
2026-01-05 08:55:41 - INFO: Verification succeeded with the loop bound: assume(i >= x);, file: MenloPark_true-no-overflow_true-termination_true-valid-memsafety-modif.bpl, k: 1, invariant: x - i <= 0 && 0 < y && 0 < y - z, verification_time: 0.7122591286897659, infer_time: 1.0522005409002304, feed_back_iter: 0, tokens: 745
2026-01-05 08:55:44 - INFO: Verification succeeded with the loop bound: assume(i >= x); assume(i >= y);, file: min_rf-alloca_true-termination.bpl, k: 1, invariant: x - i <= 0, verification_time: 0.5325878337025642, infer_time: 1.8308717422187328, feed_back_iter: 0, tokens: 806
2026-01-05 08:55:45 - INFO: Verification failed with the loop bound: assume(i >= n - x);, file: ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.bpl , k: 1, feed_back_iter: 0, verification_time: 0.5432450138032436, infer_time: 1.1268792785704136, tokens: 761
2026-01-05 08:55:46 - INFO: Verification failed with the loop bound: assume(i >= n - x);, file: ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.bpl , k: 2, feed_back_iter: 0, verification_time: 1.037734977900982, infer_time: 1.1268792785704136, tokens: 761
2026-01-05 08:55:48 - INFO: Verification failed with the loop bound: assume(i >= n - x);, file: ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.bpl , k: 3, feed_back_iter: 0, verification_time: 1.34449964761734, infer_time: 1.1268792785704136, tokens: 761
2026-01-05 08:56:48 - INFO: Const-add verification timed out with the loop bound: assume(i >= n - x);, file: ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.bpl, const_part: 3, verification_time: 1.34449964761734, infer_time: 1.1268792785704136, feed_back_iter: 0, tokens: 761
2026-01-05 08:56:50 - INFO: Verification failed with the loop bound: assume(i >= n - x + 1);, file: ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.bpl , k: 1, feed_back_iter: 1, verification_time: 0.677101194858551, infer_time: 1.3789801895618439, tokens: 931
2026-01-05 08:57:50 - INFO: Verification timed out with the loop bound: assume(i >= n - x + 1);, file: ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.bpl, k: 2, infer_time: 1.3789801895618439, feed_back_iter: 1, tokens: 931
2026-01-05 08:57:51 - INFO: Verification succeeded with the loop bound: assume(i >= n - x + 1);, file: ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.bpl, k: 3, invariant: -1 < i - ATTR$n$SUB$x$ADD$1 && 0 < x - y, verification_time: 0.6754840016365051, infer_time: 1.3789801895618439, feed_back_iter: 1, tokens: 931
2026-01-05 08:57:53 - INFO: Verification failed with the loop bound: assume(i >= N); assume(i >= -y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 1, feed_back_iter: 0, verification_time: 0.6445719338953495, infer_time: 1.2378421537578106, tokens: 773
2026-01-05 08:57:54 - INFO: Verification failed with the loop bound: assume(i >= N); assume(i >= -y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 2, feed_back_iter: 0, verification_time: 1.0477685630321503, infer_time: 1.2378421537578106, tokens: 773
2026-01-05 08:57:55 - INFO: Verification failed with the loop bound: assume(i >= N); assume(i >= -y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 3, feed_back_iter: 0, verification_time: 0.8728304505348206, infer_time: 1.2378421537578106, tokens: 773
2026-01-05 08:57:58 - INFO: Const-add verification failed with the loop bound: assume(i >= N); assume(i >= -y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, const_part: 3, verification_time: 3.6273835375905037, infer_time: 1.2378421537578106, feed_back_iter: 0, tokens: 773
2026-01-05 08:58:00 - INFO: Verification failed with the loop bound: assume(i >= N - y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 1, feed_back_iter: 1, verification_time: 0.7014267593622208, infer_time: 1.3521713055670261, tokens: 940
2026-01-05 08:58:01 - INFO: Verification failed with the loop bound: assume(i >= N - y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 2, feed_back_iter: 1, verification_time: 1.205341063439846, infer_time: 1.3521713055670261, tokens: 940
2026-01-05 08:58:03 - INFO: Verification failed with the loop bound: assume(i >= N - y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 3, feed_back_iter: 1, verification_time: 1.0725546181201935, infer_time: 1.3521713055670261, tokens: 940
2026-01-05 08:58:05 - INFO: Const-add verification failed with the loop bound: assume(i >= N - y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, const_part: 3, verification_time: 2.547681875526905, infer_time: 1.3521713055670261, feed_back_iter: 1, tokens: 940
2026-01-05 08:58:07 - INFO: Verification failed with the loop bound: assume(i >= N);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 1, feed_back_iter: 2, verification_time: 0.5955893471837044, infer_time: 1.2857286296784878, tokens: 934
2026-01-05 08:58:08 - INFO: Verification failed with the loop bound: assume(i >= N);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 2, feed_back_iter: 2, verification_time: 1.0839161947369576, infer_time: 1.2857286296784878, tokens: 934
2026-01-05 08:58:09 - INFO: Verification failed with the loop bound: assume(i >= N);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 3, feed_back_iter: 2, verification_time: 1.2954259254038334, infer_time: 1.2857286296784878, tokens: 934
2026-01-05 08:58:14 - INFO: Const-add verification failed with the loop bound: assume(i >= N);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, const_part: 3, verification_time: 4.643977988511324, infer_time: 1.2857286296784878, feed_back_iter: 2, tokens: 934
2026-01-05 08:58:15 - INFO: Loop bound assume(i >= N - y); has already been tried.
2026-01-05 08:58:17 - INFO: Verification failed with the loop bound: assume(i >= N - y); assume(i >= 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 1, feed_back_iter: 4, verification_time: 0.6738960966467857, infer_time: 1.0936168432235718, tokens: 1067
2026-01-05 08:58:18 - INFO: Verification failed with the loop bound: assume(i >= N - y); assume(i >= 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 2, feed_back_iter: 4, verification_time: 1.02679692953825, infer_time: 1.0936168432235718, tokens: 1067
2026-01-05 08:58:19 - INFO: Verification failed with the loop bound: assume(i >= N - y); assume(i >= 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 3, feed_back_iter: 4, verification_time: 1.3603113777935505, infer_time: 1.0936168432235718, tokens: 1067
2026-01-05 08:58:23 - INFO: Const-add verification failed with the loop bound: assume(i >= N - y); assume(i >= 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, const_part: 3, verification_time: 3.1847415156662464, infer_time: 1.0936168432235718, feed_back_iter: 4, tokens: 1067
2026-01-05 08:58:25 - INFO: Verification failed with the loop bound: assume(i0 >= N - x && i1 >= x - y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 1, feed_back_iter: 5, verification_time: 0.6232245787978172, infer_time: 1.4890796691179276, tokens: 1151
2026-01-05 08:58:36 - INFO: Verification failed with the loop bound: assume(i0 >= N - x && i1 >= x - y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 2, feed_back_iter: 5, verification_time: 11.151345524936914, infer_time: 1.4890796691179276, tokens: 1151
2026-01-05 08:58:48 - INFO: Verification failed with the loop bound: assume(i0 >= N - x && i1 >= x - y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 3, feed_back_iter: 5, verification_time: 12.286615744233131, infer_time: 1.4890796691179276, tokens: 1151
2026-01-05 08:59:48 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= N - x && i1 >= x - y);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, const_part: 3, verification_time: 12.286615744233131, infer_time: 1.4890796691179276, feed_back_iter: 5, tokens: 1151
2026-01-05 08:59:51 - INFO: Verification failed with the loop bound: assume(i0 >= N - x + 1 && i1 >= x - y + 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 1, feed_back_iter: 6, verification_time: 0.8434644937515259, infer_time: 1.8311819098889828, tokens: 1160
2026-01-05 09:00:51 - INFO: Verification timed out with the loop bound: assume(i0 >= N - x + 1 && i1 >= x - y + 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, k: 2, infer_time: 1.8311819098889828, feed_back_iter: 6, tokens: 1160
2026-01-05 09:01:51 - INFO: Verification timed out with the loop bound: assume(i0 >= N - x + 1 && i1 >= x - y + 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, k: 3, infer_time: 1.8311819098889828, feed_back_iter: 6, tokens: 1160
2026-01-05 09:02:51 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= N - x + 1 && i1 >= x - y + 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, const_part: 3, verification_time: 0.8434644937515259, infer_time: 1.8311819098889828, feed_back_iter: 6, tokens: 1160
2026-01-05 09:03:54 - INFO: Verification timed out with the loop bound: assume(i0 >= N + 1 && i1 >= N - x + 1 && i2 >= x - y + 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, k: 1, infer_time: 2.0852997452020645, feed_back_iter: 7, tokens: 1174
2026-01-05 09:04:54 - INFO: Verification timed out with the loop bound: assume(i0 >= N + 1 && i1 >= N - x + 1 && i2 >= x - y + 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, k: 2, infer_time: 2.0852997452020645, feed_back_iter: 7, tokens: 1174
2026-01-05 09:05:54 - INFO: Verification timed out with the loop bound: assume(i0 >= N + 1 && i1 >= N - x + 1 && i2 >= x - y + 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, k: 3, infer_time: 2.0852997452020645, feed_back_iter: 7, tokens: 1174
2026-01-05 09:06:54 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= N + 1 && i1 >= N - x + 1 && i2 >= x - y + 1);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, const_part: 3, verification_time: 0, infer_time: 2.0852997452020645, feed_back_iter: 7, tokens: 1174
2026-01-05 09:06:57 - INFO: Verification failed with the loop bound: assume(i0 >= N && i1 >= N - x);, file: 3pieces_Caterina_TACAS16_modif_3.bpl , k: 1, feed_back_iter: 8, verification_time: 1.0118960216641426, infer_time: 1.2950419560074806, tokens: 1277
2026-01-05 09:07:42 - INFO: Verification succeeded with the loop bound: assume(i0 >= N && i1 >= N - x);, file: 3pieces_Caterina_TACAS16_modif_3.bpl, k: 2, invariant: (0 < i0 && 1 < i0 + i1 && N - i0 <= -1) || (0 < i0 && 1 < i0 + i1 && -1 < N - i0 && i0 + i1 <= 2 && x <= 0 && -1 < ATTM$i0$ADD$x) || (0 < i0 && 1 < i0 + i1 && -1 < N - i0 && 2 < i0 + i1 && -1 < ATTR$N$SUB$x && x <= 0 && i0 + ATTM$i1$ADD$x <= -1 && 2 < i0) || (0 < i0 && 1 < i0 + i1 && -1 < N - i0 && 2 < i0 + i1 && -1 < ATTR$N$SUB$x && x <= 0 && -1 < i0 + ATTM$i1$ADD$x) || (0 < i0 && 1 < i0 + i1 && -1 < N - i0 && 2 < i0 + i1 && -1 < ATTR$N$SUB$x && 0 < x && N - ATTM$i0$ADD$x <= -3), verification_time: 44.920495834201574, infer_time: 1.2950419560074806, feed_back_iter: 8, tokens: 1277
2026-01-05 09:07:44 - INFO: Verification failed with the loop bound: assume(i >= x); assume(i >= y);, file: ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version3.bpl , k: 1, feed_back_iter: 0, verification_time: 0.669936366379261, infer_time: 1.547267161309719, tokens: 741
2026-01-05 09:07:45 - INFO: Verification succeeded with the loop bound: assume(i >= x); assume(i >= y);, file: ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version3.bpl, k: 2, invariant: y <= -8, verification_time: 0.5606485605239868, infer_time: 1.547267161309719, feed_back_iter: 0, tokens: 741
2026-01-05 09:07:47 - INFO: Verification failed with the loop bound: assume(i >= x + y + 2);, file: Copenhagen_disj_true-termination_true-valid-memsafety.bpl , k: 1, feed_back_iter: 0, verification_time: 1.2009894847869873, infer_time: 1.3696343339979649, tokens: 780
2026-01-05 09:07:49 - INFO: Verification failed with the loop bound: assume(i >= x + y + 2);, file: Copenhagen_disj_true-termination_true-valid-memsafety.bpl , k: 2, feed_back_iter: 0, verification_time: 1.437006663531065, infer_time: 1.3696343339979649, tokens: 780
2026-01-05 09:07:49 - INFO: Verification failed with the loop bound: assume(i >= x + y + 2);, file: Copenhagen_disj_true-termination_true-valid-memsafety.bpl , k: 3, feed_back_iter: 0, verification_time: 0.6118649803102016, infer_time: 1.3696343339979649, tokens: 780
2026-01-05 09:07:50 - INFO: Const-add verification failed with the loop bound: assume(i >= x + y + 2);, file: Copenhagen_disj_true-termination_true-valid-memsafety.bpl, const_part: 3, verification_time: 0.9174611195921898, infer_time: 1.3696343339979649, feed_back_iter: 0, tokens: 780
2026-01-05 09:07:53 - INFO: Verification failed with the loop bound: assume(i >= x + y + 3);, file: Copenhagen_disj_true-termination_true-valid-memsafety.bpl , k: 1, feed_back_iter: 1, verification_time: 0.8960892297327518, infer_time: 1.457298044115305, tokens: 950
2026-01-05 09:07:53 - INFO: Verification failed with the loop bound: assume(i >= x + y + 3);, file: Copenhagen_disj_true-termination_true-valid-memsafety.bpl , k: 2, feed_back_iter: 1, verification_time: 0.6124563664197922, infer_time: 1.457298044115305, tokens: 950
